epoch,epochs,batch,batches,lr,loss
80,100,4,19,8.950464275276212e-05,0.07026827335357666
80,100,8,19,8.950464275276212e-05,0.06622316688299179
80,100,12,19,8.950464275276212e-05,0.06212916597723961
80,100,16,19,8.950464275276212e-05,0.048636890947818756
81,100,0,19,8.86095963252345e-05,0.06837493926286697
81,100,4,19,8.86095963252345e-05,0.06168974190950394
81,100,8,19,8.86095963252345e-05,0.05248608440160751
81,100,12,19,8.86095963252345e-05,0.047171700745821
81,100,16,19,8.86095963252345e-05,0.06741704046726227
82,100,0,19,8.772350036198215e-05,0.05453743040561676
82,100,4,19,8.772350036198215e-05,0.052108295261859894
82,100,8,19,8.772350036198215e-05,0.06167325749993324
82,100,12,19,8.772350036198215e-05,0.0532778725028038
82,100,16,19,8.772350036198215e-05,0.07267718017101288
83,100,0,19,8.684626535836233e-05,0.05336357653141022
83,100,4,19,8.684626535836233e-05,0.09508487582206726
83,100,8,19,8.684626535836233e-05,0.06357242166996002
83,100,12,19,8.684626535836233e-05,0.0752246230840683
83,100,16,19,8.684626535836233e-05,0.0724860355257988
84,100,0,19,8.597780270477871e-05,0.05625736340880394
84,100,4,19,8.597780270477871e-05,0.2221340835094452
84,100,8,19,8.597780270477871e-05,0.0956140011548996
84,100,12,19,8.597780270477871e-05,0.13150560855865479
84,100,16,19,8.597780270477871e-05,0.08740263432264328
85,100,0,19,8.511802467773092e-05,0.03730527684092522
85,100,4,19,8.511802467773092e-05,0.0633043497800827
85,100,8,19,8.511802467773092e-05,0.09683912247419357
85,100,12,19,8.511802467773092e-05,0.08410331606864929
85,100,16,19,8.511802467773092e-05,0.06404488533735275
86,100,0,19,8.426684443095361e-05,0.07293737679719925
86,100,4,19,8.426684443095361e-05,0.11447397619485855
86,100,8,19,8.426684443095361e-05,0.08497980237007141
86,100,12,19,8.426684443095361e-05,0.1477629542350769
86,100,16,19,8.426684443095361e-05,0.09746269881725311
87,100,0,19,8.342417598664407e-05,0.06176833063364029
87,100,4,19,8.342417598664407e-05,0.10237876325845718
87,100,8,19,8.342417598664407e-05,0.08953115344047546
87,100,12,19,8.342417598664407e-05,0.08250564336776733
87,100,16,19,8.342417598664407e-05,0.05391601473093033
88,100,0,19,8.258993422677764e-05,0.05347946286201477
